FECHA_ENCUESTA;ID_HOGAR;ID_MUNICIPIO;NOM_MUNICIPIO;ID_MACROZONA;NOM_MACROZONA;ID_BARRIO;NOM_BARRIO;ESTRATO_EPM;ID_SIT;NOM_SIT;HOGARES_EN_VIVIENDA;MIEMBROS_HOGAR;MIEMBROS_PRESENTES;TIPO_VIVIENDA;DESC_TIPO_VIVIENDA;VIVIENDA_ES;DESC_VIVIENDA_ES;#CELDAS_PARQUEO;CELDA_PROPIA;CELDA_ALQUILADA;CELDAS_OTRO_TIPO;VEH_EN_HOGAR;TIPO_VEH_1;DES_TIPO_VEH_1;MODELO_VEH_1;MATRICULA_AMVA_VEH_1;DIGITO_PYP_1;TIPO_COMBUSTUBLE_1;DES_TIPO_COMBUSTUBLE_1;TIPO_VEH_2;DESC_TIPO_VEH_2;MODELO_VEH_2;MATRICULA_AMVA_VEH_2;DIGITO_PYP_2;TIPO_COMBUSTUBLE_2;DESC_TIPO_COMBUSTUBLE_2;TIPO_VEH_3;DESC_TIPO_VEH_3;MODELO_VEH_3;MATRICULA_AMVA_VEH_3;DIGITO_PYP_3;TIPO_COMBUSTUBLE_3;DESC_TIPO_COMBUSTUBLE_3;TIPO_VEH_4;DESC_TIPO_VEH_4;MODELO_VEH_4;MATRICULA_AMVA_VEH_4;DIGITO_PYP_4;TIPO_COMBUSTUBLE_4;DESC_TIPO_COMBUSTUBLE_4;TIPO_VEH_5;DESC_TIPO_VEH_5;MODELO_VEH_5;MATRICULA_AMVA_VEH_5;DIGITO_PYP_5;TIPO_COMBUSTUBLE_5;DESC_TIPO_COMBUSTUBLE_5;TIPO_VEH_6;DESC_TIPO_VEH_6;MODELO_VEH_6;MATRICULA_AMVA_VEH_6;DIGITO_PYP_6;TIPO_COMBUSTUBLE_6;DESC_TIPO_COMBUSTUBLE_6;TIPO_VEH_7;DESC_TIPO_VEH_7;MODELO_VEH_7;MATRICULA_AMVA_VEH_7;DIGITO_PYP_7;TIPO_COMBUSTUBLE_7;DESC_TIPO_COMBUSTUBLE_7
19/05/2017;9037;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;461;CaldasUrbana Caldas;1;6;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2017;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2017;9086;129;Caldas;24;Urbana Caldas;00;;ESTRATO 2;606;CaldasUrbana Caldas;1;5;4;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2012;1;5;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/05/2017;9145;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;461;CaldasUrbana Caldas;1;4;3;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2017;9310;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;461;CaldasUrbana Caldas;1;6;4;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2014;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/05/2017;9323;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;460;CaldasUrbana Caldas;1;4;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2017;9415;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 1;459;CaldasUrbana Caldas;1;4;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2016;1;N;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/05/2017;9504;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;460;CaldasUrbana Caldas;1;4;3;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2017;9554;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;462;CaldasUrbana Caldas;1;2;2;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/05/2017;9799;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;461;CaldasUrbana Caldas;1;3;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;1980;1;6;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/05/2017;9852;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;461;CaldasUrbana Caldas;1;4;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;2;06;Moto 4 tiempos;2016;1;-;G;Gasolina;06;Moto 4 tiempos;2008;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2017;10071;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 3;459;CaldasUrbana Caldas;1;1;1;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;1981;1;2;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/05/2017;10209;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 3;459;CaldasUrbana Caldas;1;2;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/05/2017;10309;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;461;CaldasUrbana Caldas;1;2;2;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;3;09;Bicicleta sin motor;----;-;-;-;No responde;09;Bicicleta sin motor;----;-;-;-;No responde;09;Bicicleta sin motor;----;-;-;-;No responde;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/05/2017;10525;266;Envigado;57;Zona 09;00;.;ESTRATO 3;393;EnvigadoZona 09;1;4;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2017;10572;266;Envigado;57;Zona 09;00;.;ESTRATO 3;396;EnvigadoZona 09;1;3;3;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/05/2017;10591;266;Envigado;57;Zona 09;00;.;ESTRATO 3;393;EnvigadoZona 09;1;4;4;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;10699;266;Envigado;52;Zona 08;00;.;ESTRATO 3;426;EnvigadoZona 08;1;3;2;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2017;10758;266;Envigado;56;Zona 03;00;.;ESTRATO 2;391;EnvigadoZona 03;2;3;2;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/2017;10804;266;Envigado;56;Zona 03;00;.;ESTRATO 3;391;EnvigadoZona 03;1;8;4;2;Apartamento;1;Propia;1;FALSO;FALSO;VERDADERO;1;06;Moto 4 tiempos;2004;1;0;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;10812;266;Envigado;56;Zona 03;00;.;ESTRATO 2;391;EnvigadoZona 03;1;3;2;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;10851;266;Envigado;52;Zona 08;00;.;ESTRATO 3;426;EnvigadoZona 08;1;3;2;1;Casa;2;Alquilada;;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2017;10857;266;Envigado;54;Zona 06;00;.;ESTRATO 2;394;EnvigadoZona 06;1;3;3;1;Casa;2;Alquilada;1;FALSO;VERDADERO;FALSO;1;06;Moto 4 tiempos;2010;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;11055;266;Envigado;54;Zona 06;00;.;ESTRATO 2;394;EnvigadoZona 06;1;2;1;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2017;11085;266;Envigado;54;Zona 06;00;.;ESTRATO 2;392;EnvigadoZona 06;1;2;2;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2016;2;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;11133;266;Envigado;54;Zona 06;00;.;ESTRATO 2;394;EnvigadoZona 06;1;4;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/2017;11187;266;Envigado;52;Zona 08;00;.;ESTRATO 4;426;EnvigadoZona 08;1;5;4;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;2;09;Bicicleta sin motor;;;;;;09;Bicicleta sin motor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;11193;266;Envigado;52;Zona 08;00;.;ESTRATO 3;426;EnvigadoZona 08;1;4;4;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/2017;11206;266;Envigado;52;Zona 08;00;.;ESTRATO 4;426;EnvigadoZona 08;1;4;4;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2008;1;8;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/2017;11211;266;Envigado;52;Zona 08;00;.;ESTRATO 4;426;EnvigadoZona 08;1;2;2;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;11220;266;Envigado;52;Zona 08;00;.;ESTRATO 3;426;EnvigadoZona 08;1;6;6;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2012;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2017;11231;266;Envigado;52;Zona 08;00;.;ESTRATO 4;426;EnvigadoZona 08;1;2;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2004;1;4;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/2017;11238;266;Envigado;52;Zona 08;00;.;ESTRATO 4;426;EnvigadoZona 08;1;3;3;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;05;Moto 2 tiempos;2006;1;2;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2017;11325;266;Envigado;54;Zona 06;00;.;ESTRATO 2;394;EnvigadoZona 06;1;3;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2017;11438;266;Envigado;58;Zona 02;00;.;ESTRATO 5;395;EnvigadoZona 02;1;3;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;2013;1;6;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2017;11470;266;Envigado;52;Zona 08;00;.;ESTRATO 4;426;EnvigadoZona 08;1;1;1;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;2013;1;3;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;11496;266;Envigado;52;Zona 08;00;.;ESTRATO 3;426;EnvigadoZona 08;1;1;1;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;2000;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;11517;266;Envigado;52;Zona 08;00;.;ESTRATO 3;426;EnvigadoZona 08;1;4;3;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;1;09;Bicicleta sin motor;----;-;-;-;No responde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;11529;266;Envigado;52;Zona 08;00;.;ESTRATO 3;426;EnvigadoZona 08;1;2;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2017;11608;266;Envigado;54;Zona 06;00;.;ESTRATO 2;392;EnvigadoZona 06;1;3;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2016;2;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;11653;266;Envigado;54;Zona 06;00;.;ESTRATO 2;394;EnvigadoZona 06;1;4;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/06/2017;11728;266;Envigado;58;Zona 02;00;.;ESTRATO 6;395;EnvigadoZona 02;1;3;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2005;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2017;11832;266;Envigado;58;Zona 02;00;.;ESTRATO 4;395;EnvigadoZona 02;1;4;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;2014;1;4;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/05/2017;12319;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;459;CaldasUrbana Caldas;1;2;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/05/2017;12380;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;459;CaldasUrbana Caldas;1;3;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/06/2017;12619;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 2;403;SabanetaUrbana Sabaneta;2;3;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2013;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/06/2017;12624;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 4;402;SabanetaUrbana Sabaneta;1;3;2;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;2016;1;7;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/06/2017;12677;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 3;402;SabanetaUrbana Sabaneta;1;3;2;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2007;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2017;12849;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 3;459;CaldasUrbana Caldas;1;3;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/06/2017;12854;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 4;402;SabanetaUrbana Sabaneta;1;2;1;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;2016;1;9;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/06/2017;13146;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 3;403;SabanetaUrbana Sabaneta;1;1;1;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2017;13410;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;463;CaldasUrbana Caldas;1;8;5;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;1;05;Moto 2 tiempos;2004;1;3;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2017;13423;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;463;CaldasUrbana Caldas;1;3;3;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2017;13430;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;463;CaldasUrbana Caldas;1;3;3;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2017;13517;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;463;CaldasUrbana Caldas;1;3;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;2;06;Moto 4 tiempos;2009;1;0;G;Gasolina;06;Moto 4 tiempos;2016;1;7;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2017;13786;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;459;CaldasUrbana Caldas;1;4;4;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2017;13900;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;459;CaldasUrbana Caldas;1;3;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2017;14041;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 1;459;CaldasUrbana Caldas;1;5;5;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/06/2017;14225;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 3;403;SabanetaUrbana Sabaneta;1;3;3;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2/06/2017;14302;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 2;401;SabanetaUrbana Sabaneta;1;3;2;1;Casa;2;Alquilada;1;FALSO;FALSO;VERDADERO;1;06;Moto 4 tiempos;2013;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/06/2017;14350;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 4;403;SabanetaUrbana Sabaneta;1;3;3;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2012;1;6;G;Gasolina;06;Moto 4 tiempos;2013;1;3;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/2017;14356;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 3;459;CaldasUrbana Caldas;1;4;4;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2017;14571;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;459;CaldasUrbana Caldas;1;5;5;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/06/2017;14709;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 2;402;SabanetaUrbana Sabaneta;1;4;2;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;1;09;Bicicleta sin motor;----;-;-;-;No responde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2017;14777;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 1;459;CaldasUrbana Caldas;1;6;4;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/05/2017;14949;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;461;CaldasUrbana Caldas;1;2;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/05/2017;14993;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;461;CaldasUrbana Caldas;1;3;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;09;Bicicleta sin motor;----;-;-;-;No responde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2017;15162;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 3;459;CaldasUrbana Caldas;1;1;1;3;Otra;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/05/2017;15406;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;459;CaldasUrbana Caldas;1;3;2;2;Apartamento;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/2017;15415;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 3;459;CaldasUrbana Caldas;1;2;2;1;Casa;1;Propia;1;FALSO;VERDADERO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2015;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2017;15534;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;459;CaldasUrbana Caldas;1;2;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2017;15580;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 1;459;CaldasUrbana Caldas;1;3;3;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3/06/2017;15706;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 4;402;SabanetaUrbana Sabaneta;1;2;1;2;Apartamento;1;Propia;1;VERDADERO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;2017;1;3;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2017;15742;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 3;404;SabanetaUrbana Sabaneta;1;3;2;2;Apartamento;2;Alquilada;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;2010;1;5;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/06/2017;15853;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 4;403;SabanetaUrbana Sabaneta;1;2;2;2;Apartamento;2;Alquilada;1;FALSO;VERDADERO;FALSO;1;02;Automóvil mediano 1300-1800cc;2011;1;7;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2017;16055;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;459;CaldasUrbana Caldas;1;5;4;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2015;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/05/2017;16102;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;459;CaldasUrbana Caldas;2;3;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;06;Moto 4 tiempos;2004;1;0;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2017;16107;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;459;CaldasUrbana Caldas;1;2;2;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5/06/2017;16112;631;Sabaneta;64;Urbana Sabaneta;00;.;ESTRATO 3;404;SabanetaUrbana Sabaneta;1;4;3;2;Apartamento;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/05/2017;16227;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 3;459;CaldasUrbana Caldas;1;3;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/05/2017;16433;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;461;CaldasUrbana Caldas;1;4;4;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/2017;16509;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 2;461;CaldasUrbana Caldas;1;4;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;2;03;Camioneta Pick up (<1,5 Ton);----;1;0;G;Gasolina;05;Moto 2 tiempos;----;1;2;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/06/2017;16607;129;Caldas;24;Urbana Caldas;00;.;ESTRATO 3;459;CaldasUrbana Caldas;1;4;4;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;2;09;Bicicleta sin motor;;;;;;09;Bicicleta sin motor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
